Unnamed: 0,Comment,Sentiment
222426,god man everything bad india due modi everything good due nehru never learn,0
175402,guys speak lies scientist come yesterday ridiculed mms upa said need showoffwhy educated peoples supporting theatre dramebaj modi scientist rss member niti ayog praising modi,2
101876,modi wave committed suicide,1
118585,case wondered amit shah narendra modi personally handpicked tejaswini ananth kumar,1
51692,sad true shouldnt right,0
29776,cooking microwave pizzas yummy,2
86383,options elections choose lotus lootus agar majburi naam mahatma gandhi hai majbuti naam narendra modi hai modi visionrahul divisionall others televisions whatsapp,1
210344,bjp way,1
210127,wake mam modi wonâ sitting opposition,1
72012,peanut butter soup amazing everything else soup higher form amazing,2
6438,love hoovie shows car cleaned video,2
190704,look strongly modi answers terrorism congress able take strong action pakistan nikal gayi hawaforeign relations improved germany france helps india ban masood azhar also fdi giving huge benifits,2
191896,à¯à¯à¯à¯à¯à¯ kids financial sector assured give gold free every newly married couple submitting marriage certificate kids get elected order jewellery shops india give gold free newly married modi created funds,2
222650,think lost gangakauvery plan dastoor plan may need billion dollars contribute economic development many institute ill help india modi bhagao desh bachao,2
86860,seems like dhume ready give another years,2
137074,modi speaking like manager working notice period,1
77907,nose runny head pounding teeth hurt like man feel awful,0
17504,hey man ive building lets call prototypes many years im programmer game designer always wanted ever since kid following passion since ye old newground days comes art shut im genuinely awful art part ive always teamed artists problem get bogged project management aspect art pipeline systems instead art wildly impacted focus gameplay aspect suffers result eventually everyone burns project peters something new shiny using weve learned know stupid vicious cycle well,0
183571,last sunday excim prostitution pharma industry tried bury entire family got pissedoff challenge ran away hyd udupi today mad bitch modi coming mother region hence made challenge see modi chest,0
7970,hope omirlol getting paid he’s literally funniest character channel,2
235482,modi ladythey true indian voters people present social media,2
104378,goair withdraws boarding passes photos modi gujarat vijay rupani,1
15270,feel like hill climb arceus huge really liked independence aspect game catching mechanics didnt require battle forced encounter tall grass allowed see wild pokémon new games seem kept im eager find pan,2
194243,nirav modi used death threat bribe influence witnesses prosecutor,1
133497,strengthning modi giving ammunition unelectables bitten twice shy bye bye modi circus,1
5444,ordinarily speaking knew he’s capable seeing many recommendations thanks coming,2
98769,yes think modi becuz limited education fails understand concept blackmoney,0
193763,thanks bro irodann helidre mabb bhaktarige yellakade uriyutt allwa boss nan tweets check maadu support modi every thing blind bhakt try responsible sensible bhakt dont support every stupid movesuse brain also sometimes,0
111290,every time raghuram rajan gets media coveragemodi supporters tizzy afraid foolishly deny academic professional credentials former imf chief economistchicago prof former cea former rbi governor doesnt understand labour economics,0
180142,modi ready debate thing,2
74722,regrettin decisions made,0
88511,narender modi sir,1
20842,catching weeks lost greys house quiet,1
93788,told destroys everything touches,1
123373,shri modi ascended darth vader tier glory cyberpunk,1
78450,well dnt really knw wot stay wit doesnt want b wiv move home rents bein away,0
31743,watching bleach,1
159157,vows unborn kids head work assure connection kejri,1
51708,great way stay motivated focused useful things,2
226843,narendra modis campaign sheer hypocrisy,1
51560,downloaded app worked fine oncethe second time tried open appit stops tired uninstalling installing againthe thing happened time installed appit worked fine stopped workingit wont even open,0
61735,urm ouch sucks need crutches happened hope getfeel better soonest,1
154898,thanks modi happay today followed à¥ à¥à¥ à¤¿à¥à¤ à¥ à¥ à¤¾ à¥ modi,2
205326,check must bhakts modis new india,2
69029,,1
145351,big deal dont care drdo chief whatever guys insult nehru mms every second make nanga want make modi nanga drdo chief drunkard butcher big deal,1
110304,modi cant conceive new scheme masters repackagingall schemes congress renamed repacked nirmal bharat swachh bharat planning commission niti aayog national mission financial inclusion jan dhan,2
76997,time life,1
57707,forgot answer kindle question yesterday honestly havent used much two paperback books want read first,0
130248,modi addressing nation important message,2
